"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_ETH_20","C2021_ETH_20_NAME","C2021_ETH_20_CODE","C2021_ETH_20_TYPE","C2021_ETH_20_TYPECODE","C2021_ETH_20_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"0","Total: All usual residents","0","Ethnic group",1000000,0,"20100","Value",10360,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d0d20100",500,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"0","Total: All usual residents","0","Ethnic group",1000000,0,"20301","Percent",100.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d0d20301",501,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20100","Value",2612,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d12a13a10a11a14d20100",502,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20301","Percent",25.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d12a13a10a11a14d20301",503,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20100","Value",1361,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d12d20100",504,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20301","Percent",13.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d12d20301",505,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20100","Value",579,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d13d20100",506,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20301","Percent",5.6,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d13d20301",507,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20100","Value",232,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d10d20100",508,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20301","Percent",2.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d10d20301",509,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20100","Value",79,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d11d20100",510,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20301","Percent",0.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d11d20301",511,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20100","Value",361,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d14d20100",512,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20301","Percent",3.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d14d20301",513,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20100","Value",951,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d16a15a17d20100",514,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20301","Percent",9.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d16a15a17d20301",515,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20100","Value",717,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d16d20100",516,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20301","Percent",6.9,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d16d20301",517,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20100","Value",118,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d15d20100",518,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20301","Percent",1.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d15d20301",519,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d17d20100",520,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20301","Percent",1.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d17d20301",521,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20100","Value",652,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d8a7a6a9d20100",522,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20301","Percent",6.3,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d8a7a6a9d20301",523,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20100","Value",176,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d8d20100",524,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20301","Percent",1.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d8d20301",525,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20100","Value",105,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d7d20100",526,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20301","Percent",1.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d7d20301",527,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20100","Value",108,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d6d20100",528,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20301","Percent",1.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d6d20301",529,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20100","Value",263,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d9d20100",530,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20301","Percent",2.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d9d20301",531,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1004","White","1004","Ethnic group",1000000,16,"20100","Value",5472,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d1a2a3a4a5d20100",532,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1004","White","1004","Ethnic group",1000000,16,"20301","Percent",52.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d1a2a3a4a5d20301",533,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20100","Value",3230,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d1d20100",534,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20301","Percent",31.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d1d20301",535,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"2","White: Irish","_14","Ethnic group",1000000,18,"20100","Value",196,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d2d20100",536,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"2","White: Irish","_14","Ethnic group",1000000,18,"20301","Percent",1.9,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d2d20301",537,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d3d20100",538,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20301","Percent",0.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d3d20301",539,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"4","White: Roma","_16","Ethnic group",1000000,20,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d4d20100",540,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"4","White: Roma","_16","Ethnic group",1000000,20,"20301","Percent",0.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d4d20301",541,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"5","White: Other White","_17","Ethnic group",1000000,21,"20100","Value",1989,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d5d20100",542,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"5","White: Other White","_17","Ethnic group",1000000,21,"20301","Percent",19.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d5d20301",543,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20100","Value",673,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d18a19d20100",544,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20301","Percent",6.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d18a19d20301",545,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"18","Other ethnic group: Arab","_18","Ethnic group",1000000,23,"20100","Value",218,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d18d20100",546,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"18","Other ethnic group: Arab","_18","Ethnic group",1000000,23,"20301","Percent",2.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d18d20301",547,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"19","Other ethnic group: Any other ethnic group","_19","Ethnic group",1000000,24,"20100","Value",455,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d19d20100",548,1000
"2021","2021","2021","date",0,0,"641734654","Holborn & Covent Garden","E05013662","2022 wards",153,10,"19","Other ethnic group: Any other ethnic group","_19","Ethnic group",1000000,24,"20301","Percent",4.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734654d19d20301",549,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"0","Total: All usual residents","0","Ethnic group",1000000,0,"20100","Value",7153,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d0d20100",550,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"0","Total: All usual residents","0","Ethnic group",1000000,0,"20301","Percent",100.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d0d20301",551,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20100","Value",660,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d12a13a10a11a14d20100",552,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20301","Percent",9.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d12a13a10a11a14d20301",553,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20100","Value",282,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d12d20100",554,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20301","Percent",3.9,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d12d20301",555,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20100","Value",100,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d13d20100",556,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20301","Percent",1.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d13d20301",557,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20100","Value",134,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d10d20100",558,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20301","Percent",1.9,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d10d20301",559,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d11d20100",560,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20301","Percent",0.3,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d11d20301",561,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20100","Value",123,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d14d20100",562,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20301","Percent",1.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d14d20301",563,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20100","Value",524,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d16a15a17d20100",564,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20301","Percent",7.3,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d16a15a17d20301",565,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20100","Value",338,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d16d20100",566,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20301","Percent",4.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d16d20301",567,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20100","Value",117,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d15d20100",568,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20301","Percent",1.6,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d15d20301",569,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20100","Value",69,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d17d20100",570,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20301","Percent",1.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d17d20301",571,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20100","Value",512,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d8a7a6a9d20100",572,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20301","Percent",7.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d8a7a6a9d20301",573,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20100","Value",140,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d8d20100",574,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20301","Percent",2.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d8d20301",575,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d7d20100",576,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20301","Percent",1.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d7d20301",577,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d6d20100",578,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20301","Percent",1.6,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d6d20301",579,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20100","Value",178,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d9d20100",580,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20301","Percent",2.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d9d20301",581,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1004","White","1004","Ethnic group",1000000,16,"20100","Value",5146,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d1a2a3a4a5d20100",582,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1004","White","1004","Ethnic group",1000000,16,"20301","Percent",71.9,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d1a2a3a4a5d20301",583,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20100","Value",3552,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d1d20100",584,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20301","Percent",49.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d1d20301",585,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"2","White: Irish","_14","Ethnic group",1000000,18,"20100","Value",293,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d2d20100",586,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"2","White: Irish","_14","Ethnic group",1000000,18,"20301","Percent",4.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d2d20301",587,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d3d20100",588,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20301","Percent",0.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d3d20301",589,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"4","White: Roma","_16","Ethnic group",1000000,20,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d4d20100",590,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"4","White: Roma","_16","Ethnic group",1000000,20,"20301","Percent",0.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d4d20301",591,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"5","White: Other White","_17","Ethnic group",1000000,21,"20100","Value",1265,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d5d20100",592,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"5","White: Other White","_17","Ethnic group",1000000,21,"20301","Percent",17.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d5d20301",593,1000
"2021","2021","2021","date",0,0,"641734655","Kentish Town North","E05013663","2022 wards",153,11,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20100","Value",311,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734655d18a19d20100",594,1000
